Row_ID,Observer,Site,Date,Time,Weather,General Comments,Period_Count,Sex,Age,Group,Traveler,Sidewalk,Bike_Lane_With,Bike_Lane_Against,Street_With_Traffic,Street_Against_Traffic,Comments,Not_Recommended,Infrastructure_Crossed
545,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,82,m,a,n,c,0,1,0,0,0,,0,0
546,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,83,m,a,n,c,0,1,0,0,0,,0,0
548,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,85,f,a,n,w,1,0,0,0,0,,0,0
550,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,87,m,a,n,r,1,0,0,0,0,,0,0
553,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,90,m,a,n,o,0,1,0,0,0,Skateboard,0,0
554,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,91,f,a,y,w,1,0,0,0,0,,0,0
555,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,92,f,a,y,w,1,0,0,0,0,,0,0
557,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,94,m,a,n,w,1,0,0,0,0,,0,0
558,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,95,m,a,n,w,1,0,0,0,0,,0,0
560,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,97,m,a,n,o,0,1,0,0,0,Skateboard,0,0
561,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,98,f,a,n,e,0,1,0,0,0,,0,0
562,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,99,f,a,n,r,0,1,0,0,0,,1,0
563,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,100,m,a,n,c,0,0,1,0,0,,1,0
564,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,101,m,a,n,w,1,0,0,0,0,,0,0
565,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,102,f,a,n,w,1,0,0,0,0,,0,0
566,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,103,f,a,n,w,1,0,0,0,0,,0,0
567,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,104,f,a,n,w,1,0,0,0,0,,0,0
568,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,105,m,a,n,c,0,1,0,0,0,,0,0
569,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,106,f,a,n,c,0,1,0,0,0,,0,0
570,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,107,m,a,n,c,0,1,0,0,0,,0,0
571,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,108,m,a,y,dw,1,0,0,0,0,,0,0
572,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,109,f,a,y,dw,1,0,0,0,0,,0,0
573,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,110,f,a,n,w,1,0,0,0,0,,0,0
574,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,111,f,a,n,w,1,0,0,0,0,,0,0
575,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,112,m,a,y,c,0,1,0,0,0,,0,0
576,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,113,m,a,y,c,0,0,1,0,0,,1,0
577,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,114,f,a,y,w,1,0,0,0,0,,0,0
578,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,115,f,a,y,w,1,0,0,0,0,,0,0
579,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,116,m,a,y,w,1,0,0,0,0,,0,0
580,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,117,m,a,y,w,1,0,0,0,0,,0,0
581,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,118,f,a,n,w,1,0,0,0,0,,0,0
582,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,119,m,a,y,w,1,0,0,0,0,,0,0
583,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,120,m,a,y,w,1,0,0,0,0,,0,0
584,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,121,m,a,n,c,0,1,0,0,0,,0,0
585,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,122,m,a,n,w,1,0,0,0,0,,0,0
586,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,123,f,a,n,w,1,0,0,0,0,,0,0
587,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,124,f,a,n,c,0,1,0,0,0,,0,0
588,KB,Rio Grande St,4/14/21,Noon,Cloudy,73F,125,m,a,n,c,0,1,0,0,0,,0,0
589,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,1,m,a,y,w,1,0,0,0,0,,0,0
590,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,2,m,a,y,w,1,0,0,0,0,,0,0
592,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,4,m,a,y,w,1,0,0,0,0,,0,0
593,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,5,m,a,y,w,1,0,0,0,0,,0,0
596,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,8,f,a,y,dw,1,0,0,0,0,,0,0
597,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,9,f,a,y,w,1,0,0,0,0,,0,0
598,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,10,m,a,n,r,0,0,1,0,0,,1,0
599,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,11,f,a,y,w,1,0,0,0,0,,0,0
600,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,12,m,a,y,w,1,0,0,0,0,,0,0
601,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,13,m,a,y,w,1,0,0,0,0,,0,0
603,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,15,m,a,n,w,1,0,0,0,0,,0,0
605,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,17,f,a,n,e,0,1,0,0,0,,0,0
607,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,19,m,a,n,c,0,1,0,0,0,,0,0
608,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,20,m,a,n,w,1,0,0,0,0,,0,0
609,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,21,m,a,n,o,0,1,0,0,0,Skateboard,0,0
610,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,22,m,a,n,w,1,0,0,0,0,,0,0
611,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,23,m,a,n,e,0,1,0,0,0,,0,0
615,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,27,f,a,n,w,1,0,0,0,0,,0,0
616,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,28,m,a,n,c,0,1,0,0,0,,0,0
618,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,30,m,a,y,w,1,0,0,0,0,,0,0
619,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,31,m,a,y,w,1,0,0,0,0,,0,0
620,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,32,f,a,n,c,0,1,0,0,0,,0,0
621,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,33,m,a,n,o,0,1,0,0,0,Skateboard,0,0
622,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,34,m,a,n,w,1,0,0,0,0,,0,0
623,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,35,f,a,n,w,1,0,0,0,0,,0,0
624,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,36,m,a,y,o,0,1,0,0,0,Skateboard,0,0
625,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,37,m,a,y,o,0,0,1,0,0,Skateboard,1,0
626,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,38,m,a,y,w,1,0,0,0,0,,0,0
627,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,39,f,a,y,w,1,0,0,0,0,,0,0
628,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,40,m,a,n,c,0,1,0,0,0,,0,0
629,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,41,f,a,n,dw,1,0,0,0,0,,0,0
630,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,42,m,a,n,o,0,1,0,0,0,Skateboard,0,0
631,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,43,m,a,n,w,1,0,0,0,0,,0,0
635,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,47,m,a,n,w,1,0,0,0,0,,0,0
637,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,49,m,a,n,c,0,1,0,0,0,,0,0
639,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,51,m,a,n,o,0,1,0,0,0,Skateboard,0,0
640,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,52,f,a,y,w,1,0,0,0,0,,0,0
641,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,53,f,a,y,w,1,0,0,0,0,,0,0
642,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,54,f,a,n,w,1,0,0,0,0,,0,0
643,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,55,m,a,n,e,0,1,0,0,0,,0,0
644,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,56,f,a,n,w,1,0,0,0,0,,0,0
645,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,57,f,a,y,r,1,0,0,0,0,,0,0
646,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,58,f,a,y,r,1,0,0,0,0,,0,0
647,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,59,m,a,n,dw,1,0,0,0,0,,0,0
650,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,62,m,a,n,w,1,0,0,0,0,,0,0
651,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,63,m,a,n,c,0,1,0,0,0,,0,0
652,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,64,f,a,y,w,1,0,0,0,0,,0,0
653,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,65,f,a,y,w,1,0,0,0,0,,0,0
654,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,66,f,a,y,w,1,0,0,0,0,,0,0
655,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,67,f,a,y,w,1,0,0,0,0,,0,0
656,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,68,m,a,n,w,1,0,0,0,0,,0,0
657,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,69,f,a,n,w,1,0,0,0,0,,0,0
658,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,70,m,a,n,w,1,0,0,0,0,,0,0
659,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,71,m,a,n,o,0,1,0,0,0,Skateboard,0,0
660,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,72,f,a,n,c,0,1,0,0,0,,0,0
661,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,73,m,a,n,w,1,0,0,0,0,,0,0
663,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,75,f,a,y,w,1,0,0,0,0,,0,0
664,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,76,f,a,y,w,1,0,0,0,0,,0,0
665,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,77,f,a,n,w,1,0,0,0,0,,0,0
667,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,79,m,a,n,o,0,1,0,0,0,Skateboard,0,0
669,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,81,m,a,n,e,0,1,0,0,0,,0,0
670,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,82,m,a,n,e,0,1,0,0,0,,0,0
671,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,83,f,a,n,r,1,0,0,0,0,,0,0
672,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,84,m,a,n,c,0,1,0,0,0,,0,0
673,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,85,f,a,n,w,1,0,0,0,0,,0,0
674,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,86,m,a,n,o,0,1,0,0,0,Skateboard,0,0
675,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,87,m,a,n,w,1,0,0,0,0,,0,0
676,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,88,m,a,n,o,0,1,0,0,0,Skateboard,0,0
677,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,89,m,a,n,e,0,1,0,0,0,,0,0
678,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,90,m,a,n,c,0,1,0,0,0,,0,0
679,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,91,m,a,n,r,1,0,0,0,0,,0,0
681,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,93,f,a,n,w,1,0,0,0,0,,0,0
682,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,94,m,a,n,w,1,0,0,0,0,,0,0
683,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,95,f,a,n,w,1,0,0,0,0,,0,0
685,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,97,m,a,n,w,1,0,0,0,0,,0,0
686,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,98,m,a,n,w,1,0,0,0,0,,0,0
687,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,99,m,a,y,w,1,0,0,0,0,,0,0
688,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,100,m,a,y,w,1,0,0,0,0,,0,0
689,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,101,m,a,y,w,1,0,0,0,0,,0,0
690,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,102,m,a,y,w,1,0,0,0,0,,0,0
691,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,103,m,a,n,w,1,0,0,0,0,,0,0
692,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,104,m,a,y,w,1,0,0,0,0,,0,0
693,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,105,f,a,y,w,1,0,0,0,0,,0,0
694,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,106,m,a,n,o,0,1,0,0,0,Skateboard,0,0
695,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,107,m,a,n,c,0,1,0,0,0,,0,0
696,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,108,m,a,n,w,1,0,0,0,0,,0,0
697,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,109,m,a,n,w,1,0,0,0,0,,0,0
698,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,110,m,a,n,c,0,1,0,0,0,,0,0
699,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,111,m,a,n,c,0,1,0,0,0,,0,0
700,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,112,m,a,n,c,0,1,0,0,0,,0,0
701,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,113,m,a,n,c,0,1,0,0,0,,0,0
702,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,114,m,a,y,w,1,0,0,0,0,,0,0
703,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,115,m,a,y,w,1,0,0,0,0,,0,0
704,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,116,m,a,y,w,1,0,0,0,0,,0,0
705,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,117,m,a,n,o,0,1,0,0,0,Skateboard,0,0
706,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,118,f,a,n,w,1,0,0,0,0,,0,0
707,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,119,m,a,n,w,1,0,0,0,0,,0,0
708,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,120,f,a,y,w,1,0,0,0,0,,0,0
709,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,121,f,a,y,w,1,0,0,0,0,,0,0
710,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,122,m,a,y,w,1,0,0,0,0,,0,0
712,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,124,m,a,n,w,1,0,0,0,0,,0,0
713,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,125,f,a,n,w,1,0,0,0,0,,0,0
714,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,126,m,a,y,w,1,0,0,0,0,,0,0
715,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,127,m,a,y,w,1,0,0,0,0,,0,0
716,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,128,f,a,y,w,1,0,0,0,0,,0,0
717,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,129,f,a,n,o,0,1,0,0,0,Skateboard,0,0
718,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,130,m,a,n,e,0,1,0,0,0,,0,0
719,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,131,m,a,y,w,1,0,0,0,0,,0,0
720,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,132,m,a,y,w,1,0,0,0,0,,0,0
721,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,133,m,a,y,w,1,0,0,0,0,,0,0
722,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,134,m,a,y,w,1,0,0,0,0,,0,0
723,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,135,f,a,y,w,1,0,0,0,0,,0,0
724,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,136,f,a,y,w,1,0,0,0,0,,0,0
725,KB,Rio Grande St,4/21/21,Noon,Cloudy,63F,137,f,a,n,w,1,0,0,0,0,,0,0
728,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,1,m,a,n,c,0,0,1,0,0,,1,0
730,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,3,m,a,n,w,1,0,0,0,0,,0,0
731,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,4,m,a,n,c,0,0,1,0,0,,1,0
733,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,6,m,a,n,c,0,1,0,0,0,,0,0
734,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,7,f,a,y,w,1,0,0,0,0,,0,0
735,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,8,f,a,y,w,1,0,0,0,0,,0,0
736,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,9,f,a,n,w,1,0,0,0,0,,0,0
738,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,11,f,a,n,e,0,1,0,0,0,,0,0
739,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,12,m,a,n,c,0,1,0,0,0,,0,0
740,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,13,m,a,n,c,0,1,0,0,0,,0,0
741,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,14,m,a,n,w,1,0,0,0,0,,0,0
742,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,15,m,a,n,w,1,0,0,0,0,,0,0
743,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,16,f,a,n,w,1,0,0,0,0,,0,0
744,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,17,m,a,n,w,1,0,0,0,0,,0,0
745,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,18,f,a,n,w,1,0,0,0,0,,0,0
746,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,19,m,a,n,c,0,1,0,0,0,,0,0
747,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,20,f,a,n,w,1,0,0,0,0,,0,0
748,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,21,m,a,y,w,1,0,0,0,0,,0,0
749,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,22,f,a,y,w,1,0,0,0,0,,0,0
750,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,23,m,a,n,o,0,1,0,0,0,Skateboard,0,0
751,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,24,f,a,y,w,1,0,0,0,0,,0,0
752,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,25,f,a,y,w,1,0,0,0,0,,0,0
754,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,27,f,a,n,w,1,0,0,0,0,,0,0
755,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,28,m,a,n,o,0,0,0,1,0,Skateboard,1,0
756,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,29,m,a,n,w,1,0,0,0,0,,0,0
757,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,30,m,a,n,w,1,0,0,0,0,,0,0
758,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,31,m,a,n,e,0,1,0,0,0,,0,0
759,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,32,f,a,y,w,1,0,0,0,0,,0,0
760,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,33,f,a,y,w,1,0,0,0,0,,0,0
761,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,34,m,a,n,dw,1,0,0,0,0,,0,0
762,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,35,f,a,n,w,1,0,0,0,0,,0,0
763,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,36,m,a,n,w,1,0,0,0,0,,0,0
764,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,37,m,a,y,w,1,0,0,0,0,,0,0
765,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,38,f,a,y,w,1,0,0,0,0,,0,0
766,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,39,m,a,y,w,1,0,0,0,0,,0,0
767,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,40,f,a,y,w,1,0,0,0,0,,0,0
768,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,41,m,a,n,w,1,0,0,0,0,,0,0
769,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,42,m,a,n,w,1,0,0,0,0,,0,0
772,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,45,m,a,y,w,1,0,0,0,0,,0,0
773,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,46,m,a,y,w,1,0,0,0,0,,0,0
774,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,47,m,a,y,w,1,0,0,0,0,,0,0
775,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,48,m,a,y,w,1,0,0,0,0,,0,0
776,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,49,f,a,n,w,1,0,0,0,0,,0,0
779,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,52,m,a,n,c,0,1,0,0,0,,0,0
780,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,53,m,a,n,c,0,1,0,0,0,,0,0
781,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,54,f,a,n,w,1,0,0,0,0,,0,0
782,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,55,f,a,n,w,1,0,0,0,0,,0,0
783,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,56,m,a,n,e,0,1,0,0,0,,0,0
784,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,57,m,a,y,w,1,0,0,0,0,,0,0
785,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,58,m,a,y,w,1,0,0,0,0,,0,0
786,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,59,m,a,y,w,1,0,0,0,0,,0,0
787,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,60,m,a,y,w,1,0,0,0,0,,0,0
788,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,61,m,a,y,w,1,0,0,0,0,,0,0
790,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,63,f,a,n,w,1,0,0,0,0,,0,0
793,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,66,f,a,n,w,1,0,0,0,0,,0,0
794,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,67,m,a,n,c,0,1,0,0,0,,0,0
796,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,69,f,a,n,w,1,0,0,0,0,,0,0
797,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,70,m,a,n,c,0,1,0,0,0,,0,0
798,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,71,f,a,n,w,1,0,0,0,0,,0,0
799,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,72,m,a,n,c,0,1,0,0,0,,0,0
801,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,74,m,a,n,c,0,1,0,0,0,,0,0
802,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,75,m,a,n,c,0,1,0,0,0,,0,0
803,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,76,m,a,n,c,0,1,0,0,0,,0,0
804,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,77,m,a,y,w,1,0,0,0,0,,0,0
806,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,79,m,a,y,w,1,0,0,0,0,,0,0
807,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,80,m,a,y,w,1,0,0,0,0,,0,0
808,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,81,m,a,n,c,0,1,0,0,0,,0,0
809,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,82,m,a,n,w,1,0,0,0,0,,0,0
811,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,84,m,a,n,e,0,1,0,0,0,,0,0
812,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,85,m,a,n,w,1,0,0,0,0,,0,0
814,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,87,f,a,n,e,0,1,0,0,0,,0,0
816,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,89,f,a,n,c,0,1,0,0,0,,0,0
818,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,91,m,a,n,w,1,0,0,0,0,,0,0
821,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,94,m,a,n,w,1,0,0,0,0,,0,0
822,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,95,m,a,n,w,0,0,1,0,0,,1,0
823,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,96,m,a,n,w,1,0,0,0,0,,0,0
824,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,97,m,a,n,e,0,1,0,0,0,,0,0
825,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,98,m,a,n,w,1,0,0,0,0,,0,0
826,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,99,f,a,n,dw,1,0,0,0,0,,0,0
827,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,100,m,a,n,w,1,0,0,0,0,,0,0
828,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,101,m,a,n,e,0,1,0,0,0,,0,0
829,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,102,m,a,n,w,1,0,0,0,0,,0,0
831,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,104,f,a,y,w,1,0,0,0,0,,0,0
832,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,105,f,a,y,w,1,0,0,0,0,,0,0
833,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,106,f,a,y,w,1,0,0,0,0,,0,0
834,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,107,f,a,y,w,1,0,0,0,0,,0,0
835,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,108,m,a,y,w,1,0,0,0,0,,0,0
836,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,109,m,a,y,w,1,0,0,0,0,,0,0
837,KL,Rio Grande St,4/27/21,Noon,Cloudy,76F,110,f,a,n,w,1,0,0,0,0,,0,0
